species;species2;occ;habitat;kvadrat;x;y;temperature;precipitation;artificalSurfaces;agricultur;water;forest
Actitis hypoleucos;Common sandpiper;0;water;6143;-853575;-1053371;106;59;1;73.77222546;0;41.477078
Actitis hypoleucos;Common sandpiper;0;water;6144;-841734;-1055232;110;59;1;83.84018258;2.899773;34.65863703
Actitis hypoleucos;Common sandpiper;0;water;6145;-829890;-1057065;111;60;1;84.75683382;0;31.73537769
Actitis hypoleucos;Common sandpiper;0;water;6146;-818041;-1058872;114;59;1;54.3939416;0;47.63375745
Actitis hypoleucos;Common sandpiper;0;water;6147;-806188;-1060651;113;61;1;81.89338115;0;34.52022432
Actitis hypoleucos;Common sandpiper;0;water;6148;-794332;-1062405;110;63;1;58.86697639;0.718022;50.36888112
Actitis hypoleucos;Common sandpiper;0;water;6149;-782471;-1064132;118;60;1;89.6476453;0;22.6268889
Actitis hypoleucos;Common sandpiper;0;water;6150;-770607;-1065834;118;60;1;78.16945163;0;36.47826743
Actitis hypoleucos;Common sandpiper;0;water;6151;-758739;-1067506;119;60;1;62.67180265;0;46.1505242
Actitis hypoleucos;Common sandpiper;0;water;6152;-746868;-1069155;125;59;1;52.97668794;26.348704;48.89614037
Actitis hypoleucos;Common sandpiper;0;water;6153;-734993;-1070777;125;59;1;76.5075004;0.443479;35.55314766
Actitis hypoleucos;Common sandpiper;1;water;6154;-723114;-1072372;122;61;1;83.58936429;0;28.9487008
Actitis hypoleucos;Common sandpiper;1;water;6155;-711231;-1073941;120;62;1;73.54758695;0;40.37023041
Actitis hypoleucos;Common sandpiper;0;water;6156;-699346;-1075482;114;64;1;82.77000912;0;34.46711667
Actitis hypoleucos;Common sandpiper;1;water;6157;-687457;-1076999;118;64;1;96.87572739;0.209188;24.2660783
Actitis hypoleucos;Common sandpiper;0;water;6158;-675564;-1078487;122;63;1;98.68162612;0;20.29821301
Actitis hypoleucos;Common sandpiper;1;water;6159;-663668;-1079952;118;65;1;88.1690131;1.271746;26.75504939
Actitis hypoleucos;Common sandpiper;1;water;6160;-651769;-1081388;111;68;1;67.88635421;1.463725;46.10223076
Actitis hypoleucos;Common sandpiper;1;water;6161;-639867;-1082798;117;66;1;89.63419177;0.669441;27.50884798
Actitis hypoleucos;Common sandpiper;0;water;6162;-627961;-1084182;114;67;1;92.70568361;0;25.42421551
Actitis hypoleucos;Common sandpiper;1;water;6163;-616053;-1085540;116;65;1;116.3336299;0;4.932701112
Actitis hypoleucos;Common sandpiper;1;water;6164;-604141;-1086872;111;67;1;72.11657853;0.824335;37.60988124
Actitis hypoleucos;Common sandpiper;0;water;6165;-592226;-1088176;114;65;1;96.67137682;0.824323;21.87050674
Actitis hypoleucos;Common sandpiper;1;water;6166;-580309;-1089455;112;66;1;60.65834561;0.196969;49.92963914
Actitis hypoleucos;Common sandpiper;1;water;6167;-568388;-1090709;119;64;1;86.35959257;0.196967;25.63476774
Actitis hypoleucos;Common sandpiper;1;water;6168;-556465;-1091935;119;65;1;94.64497345;0.497779;21.87942122
Actitis hypoleucos;Common sandpiper;0;water;6170;-532611;-1094309;99;77;1;64.66009664;0;48.32274658
Actitis hypoleucos;Common sandpiper;1;water;6171;-520679;-1095456;105;77;1;83.3963125;8.117136;31.20761961
Actitis hypoleucos;Common sandpiper;0;water;5974;-482910;-1076581;126;72;1;30.14364848;0;0.211365665
Actitis hypoleucos;Common sandpiper;1;water;6073;-495805;-1086594;123;73;2;95.27598657;0;1.149036942
Actitis hypoleucos;Common sandpiper;0;water;6172;-508745;-1096576;112;77;1;73.80616045;0;40.1815556
Actitis hypoleucos;Common sandpiper;1;water;6074;-483890;-1087661;125;75;1;91.68235693;1.47433;15.02728724
Actitis hypoleucos;Common sandpiper;0;water;6173;-496809;-1097671;115;79;1;54.39349939;0;52.27720116
Actitis hypoleucos;Common sandpiper;1;water;6075;-471973;-1088702;128;76;1;55.8902219;0.8248;13.53920489
Actitis hypoleucos;Common sandpiper;1;water;6174;-484870;-1098741;121;79;1;64.78209758;0.929138;39.62339495
Actitis hypoleucos;Common sandpiper;1;water;6076;-460053;-1089715;130;77;1;25.67390951;0.631188;3.470036367
Actitis hypoleucos;Common sandpiper;1;water;6175;-472928;-1099785;128;78;3;39.10858228;4.746693;17.73987809
Actitis hypoleucos;Common sandpiper;0;water;6241;-879031;-1060551;104;61;1;52.89691237;0;56.28609478
Actitis hypoleucos;Common sandpiper;0;water;6242;-867174;-1062468;110;57;1;93.80747816;1.176308;24.31658982
Actitis hypoleucos;Common sandpiper;0;water;6243;-855313;-1064357;112;58;1;74.81868874;0;39.83565917
Actitis hypoleucos;Common sandpiper;1;water;6244;-843448;-1066222;114;58;1;74.73497721;2.893781;37.05723409
Actitis hypoleucos;Common sandpiper;0;water;6245;-831578;-1068058;118;58;1;84.67675898;2.89383;25.21348719
Actitis hypoleucos;Common sandpiper;1;water;6246;-819705;-1069868;118;59;2;60.45925887;1.209485;22.99019889
Actitis hypoleucos;Common sandpiper;0;water;6247;-807828;-1071653;115;61;1;63.18827285;0.814896;40.28426
Actitis hypoleucos;Common sandpiper;0;water;6248;-795947;-1073410;109;65;1;37.39157585;0.301667;65.29844399
Actitis hypoleucos;Common sandpiper;0;water;6249;-784062;-1075140;106;66;1;30.23458784;0;71.72534311
Actitis hypoleucos;Common sandpiper;1;water;6250;-772173;-1076843;115;63;1;72.30897755;0;40.81130363
Actitis hypoleucos;Common sandpiper;0;water;6251;-760281;-1078522;121;61;1;67.51461497;26.754571;42.05005574
Actitis hypoleucos;Common sandpiper;0;water;6252;-748385;-1080174;124;61;1;73.20985572;26.294792;37.06363849
Actitis hypoleucos;Common sandpiper;0;water;6253;-736485;-1081798;122;62;1;104.0302611;1.175757;18.4581337
Actitis hypoleucos;Common sandpiper;1;water;6254;-724582;-1083397;119;63;1;90.17339157;0.979829;25.38189578
Actitis hypoleucos;Common sandpiper;1;water;6255;-712675;-1084968;119;63;1;87.22129736;0.188185;30.70395426
Actitis hypoleucos;Common sandpiper;1;water;6256;-700765;-1086513;120;64;1;84.59214747;8.961871;28.77850208
Actitis hypoleucos;Common sandpiper;0;water;6257;-688851;-1088033;113;66;1;75.28776796;0;41.13247045
Actitis hypoleucos;Common sandpiper;0;water;6258;-676934;-1089526;113;67;1;89.24347534;0;30.05700057
Actitis hypoleucos;Common sandpiper;0;water;6259;-665014;-1090992;113;68;1;98.31689124;0.20813;23.60546241
Actitis hypoleucos;Common sandpiper;1;water;6260;-653090;-1092430;108;70;1;87.98136405;0;30.08571528
Actitis hypoleucos;Common sandpiper;0;water;6261;-641163;-1093845;104;71;1;78.74984978;0.291181;34.90787537
Actitis hypoleucos;Common sandpiper;0;water;6262;-629233;-1095232;101;72;1;62.14044649;0;49.74546812
Actitis hypoleucos;Common sandpiper;0;water;6263;-617300;-1096592;107;69;1;98.05674851;0;20.673083
Actitis hypoleucos;Common sandpiper;0;water;6264;-605364;-1097926;110;67;1;89.93897656;0.218508;24.34526288
Actitis hypoleucos;Common sandpiper;1;water;6265;-593425;-1099235;111;67;1;77.99238861;0;35.08061378
Actitis hypoleucos;Common sandpiper;0;water;6266;-581483;-1100516;114;65;1;70.15558801;0;41.86175753
Actitis hypoleucos;Common sandpiper;1;water;6267;-569539;-1101771;121;63;1;82.94175089;0.94114;29.30222832
Actitis hypoleucos;Common sandpiper;0;water;6169;-544539;-1093134;107;72;1;68.46623675;0;45.4026413
Actitis hypoleucos;Common sandpiper;1;water;6268;-557591;-1102999;126;62;1;90.91792356;0;23.59044511
Actitis hypoleucos;Common sandpiper;1;water;6269;-545641;-1104201;121;66;1;90.34529019;0;24.94108124
Actitis hypoleucos;Common sandpiper;0;water;6270;-533688;-1105377;104;76;1;83.80575419;0;33.40714804
Actitis hypoleucos;Common sandpiper;0;water;6271;-521732;-1106529;104;79;1;55.66267048;0.561772;54.43114718
Actitis hypoleucos;Common sandpiper;0;water;6272;-509774;-1107653;110;79;1;74.27956036;0;38.24485631
Actitis hypoleucos;Common sandpiper;0;water;6273;-497813;-1108748;116;79;1;89.15834297;0;27.29460404
Actitis hypoleucos;Common sandpiper;1;water;6274;-485849;-1109820;125;78;1;107.037682;3.77078;4.73711397
Actitis hypoleucos;Common sandpiper;1;water;6176;-460984;-1100800;129;80;2;60.44274589;4.711601;22.66249536
Actitis hypoleucos;Common sandpiper;1;water;6275;-473884;-1110864;127;80;2;71.62837829;2.73627;14.87076452
Actitis hypoleucos;Common sandpiper;1;water;6177;-449038;-1101790;130;82;2;29.02543825;1.51285;8.531282575
Actitis hypoleucos;Common sandpiper;1;water;6276;-461916;-1111885;126;84;2;85.01907103;3.595074;17.04721087
Actitis hypoleucos;Common sandpiper;1;water;6277;-449945;-1112876;126;86;1;72.4380942;1.691851;12.262936
Actitis hypoleucos;Common sandpiper;0;water;6341;-880818;-1071530;108;60;1;32.75857375;0;54.68336853
Actitis hypoleucos;Common sandpiper;0;water;6342;-868936;-1073451;110;59;1;81.00863803;0.47387;36.674929
Actitis hypoleucos;Common sandpiper;0;water;6343;-857051;-1075344;112;59;1;75.56415988;0.490171;41.70808262
Actitis hypoleucos;Common sandpiper;0;water;6344;-845161;-1077210;116;59;1;90.38937107;0.251233;29.06591135
Actitis hypoleucos;Common sandpiper;0;water;6345;-833267;-1079051;119;59;1;89.10527239;0;23.35289049
Actitis hypoleucos;Common sandpiper;0;water;6346;-821369;-1080865;116;61;1;90.30057113;0;25.09354754
Actitis hypoleucos;Common sandpiper;1;water;6347;-809467;-1082653;114;63;1;77.4622636;0;36.40322825
Actitis hypoleucos;Common sandpiper;0;water;6348;-797562;-1084414;103;69;1;29.5212452;1.006121;73.36746182
Actitis hypoleucos;Common sandpiper;0;water;6349;-785652;-1086147;105;69;1;60.78090849;0.385118;47.02620884
Actitis hypoleucos;Common sandpiper;0;water;6350;-773739;-1087856;113;65;1;78.67309793;0.207892;33.00378444
Actitis hypoleucos;Common sandpiper;0;water;6351;-761822;-1089537;122;62;1;71.65462341;26.240876;39.31232043
Actitis hypoleucos;Common sandpiper;0;water;6352;-749901;-1091191;121;63;1;103.5154553;0.583784;17.49617503
Actitis hypoleucos;Common sandpiper;0;water;6353;-737977;-1092818;116;65;1;111.7966546;0.358912;13.883841
Actitis hypoleucos;Common sandpiper;0;water;6354;-726049;-1094420;115;66;1;103.0309494;0.358914;20.93753979
Actitis hypoleucos;Common sandpiper;1;water;6355;-714118;-1095995;116;66;1;91.95746224;0;27.62907841
Actitis hypoleucos;Common sandpiper;1;water;6356;-702183;-1097545;116;66;1;84.44683188;9.134621;29.97473854
Actitis hypoleucos;Common sandpiper;0;water;6357;-690245;-1099067;115;67;1;73.71450648;8.94366;37.39446316
Actitis hypoleucos;Common sandpiper;1;water;6358;-678304;-1100562;114;67;1;85.4897655;0;31.6883209
Actitis hypoleucos;Common sandpiper;0;water;6359;-666359;-1102030;113;68;1;92.5969315;0;24.04908497
Actitis hypoleucos;Common sandpiper;0;water;6360;-654411;-1103474;107;70;1;88.4581739;0;30.21027505
Actitis hypoleucos;Common sandpiper;0;water;6361;-642460;-1104889;101;73;1;50.49333304;2.134778;56.37974585
Actitis hypoleucos;Common sandpiper;0;water;6362;-630505;-1106279;98;74;1;54.07244162;0.350109;56.77832585
Actitis hypoleucos;Common sandpiper;0;water;6363;-618548;-1107643;104;71;1;89.63613897;0.313462;29.37189033
Actitis hypoleucos;Common sandpiper;0;water;6364;-606588;-1108981;107;69;1;89.86078118;0.313459;28.46515998
Actitis hypoleucos;Common sandpiper;0;water;6365;-594624;-1110289;111;67;1;75.78821368;0;39.532512
Actitis hypoleucos;Common sandpiper;1;water;6366;-582658;-1111575;115;65;1;71.2527617;0;41.25428977
Actitis hypoleucos;Common sandpiper;0;water;6367;-570689;-1112832;113;67;1;73.83060476;0;40.45882423
Actitis hypoleucos;Common sandpiper;1;water;6368;-558717;-1114064;125;63;1;100.5504084;0.574276;16.13207974
Actitis hypoleucos;Common sandpiper;1;water;6369;-546742;-1115269;127;64;1;100.9481986;0.843539;9.570783905
Actitis hypoleucos;Common sandpiper;0;water;6370;-534765;-1116449;112;73;1;25.22841032;0;75.81184836
Actitis hypoleucos;Common sandpiper;0;water;6371;-522785;-1117601;105;79;1;28.10287631;0.749678;74.98397433
Actitis hypoleucos;Common sandpiper;0;water;6372;-510802;-1118727;111;79;1;79.65943901;0;34.6568438
Actitis hypoleucos;Common sandpiper;1;water;6373;-498817;-1119825;123;77;1;104.2249294;0.505772;12.82300403
Actitis hypoleucos;Common sandpiper;1;water;6374;-486829;-1120901;125;80;1;98.1172158;1.565639;10.4105574
Actitis hypoleucos;Common sandpiper;0;water;6375;-474839;-1121948;121;84;1;86.81129815;0.545657;22.56698471
Actitis hypoleucos;Common sandpiper;1;water;6376;-462847;-1122968;121;87;1;86.31011856;0.210854;20.51591865
Actitis hypoleucos;Common sandpiper;0;water;6377;-450852;-1123963;114;95;1;65.82363126;0;42.33303932
Actitis hypoleucos;Common sandpiper;1;water;6442;-870699;-1084432;111;61;1;88.71298154;0;30.86479405
Actitis hypoleucos;Common sandpiper;0;water;6443;-858788;-1086330;116;59;1;100.4263371;0;21.9190624
Actitis hypoleucos;Common sandpiper;0;water;6444;-846874;-1088201;116;60;1;85.69005894;0;31.32608876
Actitis hypoleucos;Common sandpiper;1;water;6445;-834955;-1090045;117;61;1;93.24896539;0.219671;25.97198631
Actitis hypoleucos;Common sandpiper;1;water;6446;-823033;-1091862;113;64;1;83.67135464;0;34.86566714
Actitis hypoleucos;Common sandpiper;1;water;6447;-811107;-1093652;112;65;1;85.02078426;0;32.73999569
Actitis hypoleucos;Common sandpiper;1;water;6448;-799176;-1095418;105;69;1;62.02427893;0.539481;50.42400275
Actitis hypoleucos;Common sandpiper;0;water;6449;-787242;-1097155;111;67;1;94.55269438;0.453147;24.22791631
Actitis hypoleucos;Common sandpiper;1;water;6450;-775305;-1098864;116;66;1;89.6137224;26.581854;26.07478044
Actitis hypoleucos;Common sandpiper;0;water;6451;-763363;-1100549;117;66;1;89.17987062;26.187268;26.74618519
Actitis hypoleucos;Common sandpiper;0;water;6452;-751418;-1102209;113;68;1;100.0372838;0;23.38961785
Actitis hypoleucos;Common sandpiper;0;water;6453;-739469;-1103839;112;68;1;100.4759636;0.373371;22.81465496
Actitis hypoleucos;Common sandpiper;1;water;6454;-727517;-1105445;115;67;1;107.1139334;0;18.11313247
Actitis hypoleucos;Common sandpiper;1;water;6455;-715561;-1107023;110;70;1;84.77371808;0.187232;34.00812919
Actitis hypoleucos;Common sandpiper;0;water;6456;-703602;-1108574;112;69;1;96.45415521;0;25.19631246
Actitis hypoleucos;Common sandpiper;1;water;6457;-691640;-1110100;114;68;1;91.43689126;0.807364;26.93382394
Actitis hypoleucos;Common sandpiper;1;water;6458;-679674;-1111599;110;70;1;85.04552557;0.190946;29.96394068
Actitis hypoleucos;Common sandpiper;0;water;6459;-667704;-1113070;113;69;1;107.8447183;0;15.05325737
Actitis hypoleucos;Common sandpiper;0;water;6460;-655732;-1114517;111;69;1;104.0905693;0;18.1848621
Actitis hypoleucos;Common sandpiper;1;water;6461;-643756;-1115934;107;71;1;85.04491652;1.64513;28.53059868
Actitis hypoleucos;Common sandpiper;0;water;6462;-631778;-1117329;104;71;1;94.57330498;0;24.17679345
Actitis hypoleucos;Common sandpiper;0;water;6463;-619796;-1118695;107;69;1;83.96755296;1.200193;31.28383457
Actitis hypoleucos;Common sandpiper;0;water;6464;-607811;-1120034;108;68;1;85.63592855;0;32.4348302
Actitis hypoleucos;Common sandpiper;0;water;6465;-595823;-1121348;116;64;1;85.06959526;0.752219;30.53676418
Actitis hypoleucos;Common sandpiper;0;water;6466;-583833;-1122633;109;68;1;69.246234;0.381474;41.57497881
Actitis hypoleucos;Common sandpiper;0;water;6467;-571839;-1123895;114;67;1;68.76600593;0;43.18763677
Actitis hypoleucos;Common sandpiper;1;water;6468;-559843;-1125129;126;63;1;104.0094094;0;13.39662821
Actitis hypoleucos;Common sandpiper;0;water;6469;-547844;-1126336;129;64;2;99.22700583;0;4.580363971
Actitis hypoleucos;Common sandpiper;0;water;6470;-535842;-1127518;124;68;1;99.10020609;0;18.89778828
Actitis hypoleucos;Common sandpiper;1;water;6471;-523838;-1128673;119;73;1;75.69040691;0;35.87387021
Actitis hypoleucos;Common sandpiper;1;water;6472;-511831;-1129802;123;74;1;88.21401435;0.338513;21.71775511
Actitis hypoleucos;Common sandpiper;1;water;6473;-499821;-1130903;122;78;1;94.49026975;1.611394;21.34124768
Actitis hypoleucos;Common sandpiper;0;water;6474;-487809;-1131979;115;85;1;58.10993733;0;43.31670908
Actitis hypoleucos;Common sandpiper;0;water;6475;-475795;-1133028;112;90;1;71.12539574;0;37.31760519
Actitis hypoleucos;Common sandpiper;0;water;6476;-463778;-1134051;104;98;1;37.66473303;1.823568;65.64286228
Actitis hypoleucos;Common sandpiper;1;water;6378;-438855;-1124929;114;98;1;45.50715622;0;37.14333535
Actitis hypoleucos;Common sandpiper;0;water;6477;-451759;-1135048;96;106;1;13.17960033;0.406836;84.85817193
Actitis hypoleucos;Common sandpiper;1;water;6478;-439738;-1136018;110;101;1;45.66645573;0;52.84728991
Actitis hypoleucos;Common sandpiper;1;water;6542;-872461;-1095414;106;65;1;46.40229204;0.236576;53.32721487
Actitis hypoleucos;Common sandpiper;1;water;6543;-860526;-1097315;115;62;1;100.9360886;0.236582;19.38654111
Actitis hypoleucos;Common sandpiper;1;water;6544;-848587;-1099189;112;64;1;89.0092853;0;31.42527257
Actitis hypoleucos;Common sandpiper;1;water;6545;-836644;-1101038;115;64;1;87.71709913;0;29.97796946
Actitis hypoleucos;Common sandpiper;1;water;6546;-824697;-1102857;113;66;1;99.99915683;0.392757;23.4035138
Actitis hypoleucos;Common sandpiper;1;water;6547;-812746;-1104653;112;67;1;88.93471728;1.546514;28.67430319
Actitis hypoleucos;Common sandpiper;1;water;6548;-800791;-1106421;112;68;1;97.07960876;3.830584;20.74428321
Actitis hypoleucos;Common sandpiper;1;water;6549;-788833;-1108162;116;67;1;88.79135959;2.751743;27.75351099
Actitis hypoleucos;Common sandpiper;0;water;6550;-776870;-1109877;119;66;1;84.01262922;26.649269;32.79195465
Actitis hypoleucos;Common sandpiper;1;water;6551;-764904;-1111564;119;67;1;60.90140797;26.566058;46.93030568
Actitis hypoleucos;Common sandpiper;0;water;6552;-752935;-1113226;116;68;1;95.4686175;0.371233;23.57990206
Actitis hypoleucos;Common sandpiper;0;water;6553;-740962;-1114860;115;69;1;95.14492768;1.000508;23.61267827
Actitis hypoleucos;Common sandpiper;0;water;6554;-728985;-1116469;116;69;1;87.80848502;0.58424;26.77307477
Actitis hypoleucos;Common sandpiper;1;water;6555;-717005;-1118049;108;72;1;89.24215302;0;31.06739018
Actitis hypoleucos;Common sandpiper;0;water;6556;-705021;-1119604;111;71;1;100.624281;0;21.4111877
Actitis hypoleucos;Common sandpiper;0;water;6557;-693034;-1121132;111;70;1;98.79500221;0.576741;21.36123906
Actitis hypoleucos;Common sandpiper;1;water;6558;-681044;-1122635;106;72;1;91.65024807;0.72262;28.88124617
Actitis hypoleucos;Common sandpiper;1;water;6559;-669050;-1124109;111;70;1;73.62375862;0;34.96965837
Actitis hypoleucos;Common sandpiper;0;water;6560;-657053;-1125558;110;70;1;96.51275492;0;23.96573165
Actitis hypoleucos;Common sandpiper;1;water;6561;-645053;-1126981;109;70;1;86.38250131;2.019582;31.09657596
Actitis hypoleucos;Common sandpiper;0;water;6562;-633050;-1128377;110;69;1;83.20040801;0.815353;33.64499252
Actitis hypoleucos;Common sandpiper;1;water;6563;-621044;-1129745;112;67;1;85.21296441;0.191042;32.52666223
Actitis hypoleucos;Common sandpiper;1;water;6564;-609034;-1131088;111;67;1;56.98972918;0;53.96280633
Actitis hypoleucos;Common sandpiper;0;water;6565;-597022;-1132403;120;62;1;89.76400974;0;24.69781288
Actitis hypoleucos;Common sandpiper;1;water;6566;-585007;-1133694;107;69;1;43.19512048;0.38071;62.50247927
Actitis hypoleucos;Common sandpiper;0;water;6567;-572989;-1134957;111;68;1;54.62107087;0;55.99278825
Actitis hypoleucos;Common sandpiper;1;water;6568;-560969;-1136193;127;63;2;96.62230711;0.448792;10.80779464
Actitis hypoleucos;Common sandpiper;1;water;6569;-548945;-1137403;131;64;1;115.061575;3.843018;3.610625193
